id;annee;hour;country; city;lat;Long;compagnie;lat_depart;lon_depart;lat_arrivee;lon_arrivee;plane_model;passagers;dead;story
974;01/01/1956;19;Canada;Chilliwack;49.157722;-121.950917;Trans Canada Air Lines;49.2635657;-123.1385715;43.6518927;-79.381713;Canadair DC-4M-2 Northstar;62;62;The aircraft departed Vancouver en route to Calgary. Some 50 minutes later the pilot reported a fire in the No. 2 engine and was turning back. While flying under the power of 3 engines, the aircraft encountered severe icing, turbulence or other difficulty which led to the loss of control by the crew. It could not be determined why the aircraft was 12 miles south of the assigned airway. The plane crashed high into Mount Slesse. The bodies and wreckage were not found until 05/10/1957 and the wreckage still remains at the site which is now a memorial.
975;01/01/1947;20;États-Unis;Carmel;36.552508;-121.924435;Nationwide Air Transport;25.775084;-80.194702;29.441537;-82.466254;Douglas DC-3;23;3;The aircraft diverted from Washington to Millville because of heavy traffiin the Washington area. fuel exhaustion forced the crew to carry out an emergency landing. While maneuvering to find a suitable location during heavy snow, the aircraft struck trees and crashed. Failure of the Weather Bureau to anticipate below minimum conditions north and south of Washington. Failure of CAA to transmit the flight plan to Millville in sufficient time to alert that station to the arrival of the flight.
976;01/01/1975;10;États-Unis;Palmer;47.314167;-121.892222;Richland Flying Service;46.279657;-119.281377;47.603229;-122.33028;Cessna TU206D;4;3;Unable to maintain altitude and crashed into trees. Icing conditons. Airfame icing.
977;01/01/1995;17;États-Unis;Pleasanton;37.6625;-121.874722;West Air;36.33012;-119.29888;37.804828;-122.27248;Cessna 208B Caravan I Super Cargomaster;1;1;The cargo plane crashed while on approach. Failure of the pilot-in-command to maintain visual contact with terrain and sufficient altitude for terrain clearance. Factors in the accident were the pilot's decision to initiate a descent 14 miles from the airport, and weather, specifically cloud conditions and darkness.
978;01/01/1953;2;États-Unis;Selleck;47.375833;-121.866667;Miami Airlines;47.658889;-117.425;44.891877;-73.841533;Douglas DC-3 (C-47-DL);25;7;The aircraft crashed into Cedar Mountain following double engine failure. The progressive failure of both engines, due to the lack of compliance with proper maintenance standards. Spark plugs in both engines had been operated beyond their normal maintenance inspection period and exhibited evidence of a condition conducive to detonation and preignition. There was evidence that detonation and preignition took place in both engines and that they ultimately failed as a result of master rod bearing failures.
979;01/01/1979;20;États-Unis;Klamath Falls;42.223333;-121.7775;Butler Aviation Inc.;44.268889;-121.183611;42.223333;-121.7775;Douglas DC-7;12;12;The plane was transporting company employees when it hit Surveyor Mountain 7 minutes after taking off from Klamath Falls. The plane hit trees along the crest of a mountain ridge along the flight path. Crew error. The crew's decision to undertake a direct point-to-point high cruise speed flight at low altitude.
980;01/01/2000;19;États-Unis;Sacramento;38.555556;-121.468889;Emery Worldwide;38.555556;-121.468889;39.760982;-84.192203;McDonnell Douglas DC-8-71F;3;3;The cargo plane lost altitude after taking off and crashed into a auto salvage yard and burned. A loss of pitch control resulting from the disconnection of the right elevator control tab. The disconnection was caused by the failure to properly secure and inspect the attachment bolt.
981;01/01/2007;20;États-Unis;White Pass;46.638392;-121.390092;Kapowsin Air Sports;43.694167;-116.490278;47.213611;-123.106111;Cessna 208 Caravan;10;10;The parachutists had gone to Boise for a skydiving meet and were returning to Shelton when the plane crashed in rugged mountain territory. Radar shows the plane was at about 13,000 feet when it reached the Tieton River valley. The plane then turned around 360 degrees, then lost about 7,000 feet-per-minute before it disappeared. Reports indicate the pilot faced low clouds and low-level turbulence before the accident.
982;01/01/1974;6;États-Unis;Goldendale;45.816667;-120.816667;Inland Aviation;47.316944;-119.548056;45.52;-122.681944;Cessna 172L;2;2;Collided with trees at 5,600 ft. in sleet and freezing rain while en route. Continued VFR flight into adverse weather.
983;01/01/1990;7;États-Unis;San Luis Obispo;35.274167;-120.663056;HiTech Helicopters;34.184651;-118.446524;35.274167;-120.663056;Cessna 501 Citation;4;4;Crashed short of the runway into a Eucalyptus tree while making an approach to Runway 11in heavy fog. The pilot's improper IFR procedure. His failure to maintain the minimum descent altitude for the adverse weather was a related factor.
984;01/01/1989;14;États-Unis;Santa Maria;34.948403;-120.435881;Independent Air Inc.;45.6948924;9.6699596;45.666667;9.683333;Boeing B-707-331B;144;144;The airliner hit a mountain while attempting to land at Santa Maria. The crew mistakenly continued to descend through 3,000 ft. which it was clear to. Because of a overlap in communications, the tower did not notice the mistake. The aircraft continued to descend and did not comment or react to warnings from the GPSW for 7 seconds. The aircraft then hit Pico Alto mountain at an altitude of 2,000 ft. Procedural errors by the flight crew and ATC. Descent of the aircraft below minimum sector altitude. Transmission from the tower of a QNH value higher than the actual value.
985;01/01/1959;20;États-Unis;Santa Maria;34.948403;-120.435881;PacifiAir Lines;34.052238;-118.243344;34.197663;-119.175947;Douglas C-47A-DL;19;1;Moments after rotation the left engine exploded and caught fire. The elevator of the plane hit a 12,000 volt powerline and crash landed upright sliding 65 feet. The only fatality was the first officer who was thrown clear of the accident still strapped to his seat. The number 5 cylinder of the left engine failed leading to an explosion that deformed the left engine's ring cowl to a degree that cause excessive drag and buffeting that made sustained flight impossible. Maintenance records showed the engine had a troubling number of oil leaks.
986;01/01/1946;11;États-Unis;Hobart Mills;39.398434;-120.187919;Military;37.957541;-121.292451;41.222761;-111.970419;Douglas C-47B;26;26;The aircraft lost its right wing and disintegrated over Donner Summit for reasons unknown.
987;01/01/2005;14;États-Unis;Truckee;39.328161;-120.184054;Skyward Aviation;42.563181;-114.460278;39.328161;-120.184054;Gates Learjet 35A;2;2;On final approach the plane crashed into an open field 2,200 feet short of the runway threshold. The plane was scheduled to pick up passengers for a trip to Carlsbad. The pilot's inadequate compensation for the gusty crosswind condition and failure to maintain an adequate airspeed while maneuvering in a steep turn close to the ground.
988;01/01/1978;10;États-Unis;Solvang;34.593889;-120.139722;Security Air;36.33012;-119.29888;34.420867;-119.698342;Aero Commander 500A;7;7;Continued VFR flight into adverse weather conditions.
989;01/01/1994;2;États-Unis;Avenal;36.004167;-120.128889;Ameriflight;34.182052;-118.307476;37.804828;-122.27248;Beechcraft C99;1;1;While en route, the cargo plane made an uncontrolled descent and crashed. Loss of aircraft control at night by the pilot for unknown reasons.
990;01/01/1973;2;États-Unis;Eagleville;41.316228;-120.115609;Dunlap Aviation;35.366667;-119.016667;33.768333;-118.195556;Cessna 310;2;2;Crashed into mountain while en route. Failed to see and avoid obstructions in rain and hail. No local navaids. Mountain obscured.
991;01/01/1985;1;États-Unis;Reno;39.527222;-119.821944;Galaxy Airlines;39.527222;-119.821944;44.983333;-93.266667;Lockheed L-188A Electra;71;70;The aircraft crashed while returning to the airport after reporting severe vibrations. While attempting to land, the aircraft crashed into a field, bounced and slid into mobile homes. A ground handler forgot to close an air start access door. The crew's failure to control and monitor the flight path and air speed of the aircraft after detecting the vibration.
992;01/01/1995;8;États-Unis;Reno;39.527222;-119.821944;Union Flights;38.555556;-121.468889;39.527222;-119.821944;Cessna 208B Caravan I Super Cargomaster;1;1;The cargo plane crashed into a mountain while on approach. The pilot's failure to comply with published instrument approach procedures by a premature descent below the minimum altitude specified for the approach.
993;01/01/1975;13;États-Unis;Goleta;34.440556;-119.813611;Skips Air Service;36.731654;-119.785856;34.420867;-119.698342;Cessna 310Q;3;3;Descended into obscured mountain slope. Continued VFR flight into adverse weather.
994;01/01/1974;21;États-Unis;Carson City;39.160833;-119.753889;Executive Air;39.160833;-119.753889;37.333333;-121.9;Robertson 414;4;4;Took off on a dark night, turned, climbed and struck a mountain. Pilot failed to follow approved procedures. Failed to see and avoid obstructions. Improper decision and planning.
995;01/01/1950;13;Canada;Penticton;49.480655;-119.584794;Canadian PacifiAir Lines;49.2635657;-123.1385715;49.480655;-119.584794;Douglas DC-3;18;2;Struck trees on Mt. Okanagan while making an approach to Penticton. Drifted below the minimum altitude permissible.
996;01/01/1978;16;États-Unis;Richland Township;46.279657;-119.281377;Columbia PacifiAirlines;46.279657;-119.281377;47.603229;-122.33028;Beechcraft 99;17;17;The aircraft crashed shortly after taking off from Richland after climbing to 400 feet and stalling. Crew error. The failure and inability of the flightcrew to prevent rapid pitchup and stall by exerting sufficient push force on the control wheel. The pitchup was caused by the combination of a mistrimmed horizontal stabilizer and a center of gravity the aircraft's aft limit. The mistrimmed condition resulted from discrepancies in the aircraft's trim system and the flightcrew's preoccupation with making a timely departure. The out-of-trim warning system was inoperative.
997;01/01/1989;22;États-Unis;Pasco;46.238611;-119.108611;United Express;46.6;-120.5;46.238611;-119.108611;British Aerospace 3101 Jetstream 31;6;6;The aircraft was observed sinking fast while attempting to land at Pasco. The aircraft suddenly nosed over and crashed short of the runway. The crew's decision to continue an unstabilized instrument landing system approach that led to a stall, most likely of the horizontal stabilizer, and loss of control at low altitude. Contributing to the accident was the air trafficontroller's improper vectors that positioned the aircraft inside the outer marker while it was still well above the glideslope. Contributing to the stall and loss of control was the accumulation of airframe ice that degraded the aerodynamiperformance of the airplane.
998;01/01/1969;15;États-Unis;Pasco;46.238611;-119.108611;Cascade Airways;46.238611;-119.108611;47.658889;-117.425;Beechcraft 99;2;2;The aircraft pitched up upon take off, stalled and crashed. The pitch trim was found in the full nose up position. Inadequate preflight preparation and/or planning, improper operation of flight controls by copilot. Failed to obtain/maintain flying speed.
999;01/01/1931;22;États-Unis;Pasco;46.238611;-119.108611;Varney Air Lines;45.52;-122.681944;46.238611;-119.108611;Boeing 40;1;1;Crashed in fog while attempting to land.
1000;01/01/1986;10;États-Unis;Frenchglen;42.825614;-118.914299;Air Taxi;41.9975;-117.718333;43.586944;-119.06;Cessna T207A;6;6;During the pilot's attempt to reverse direction at the end of the gorge the aircraft stalled and a loss of control followed. A stall/spin maneuver resulted placing the aircraft in an uncontrolled descent into the terrain. Improper inflight planning/decision. Airspeed not maintained.
